file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F01093,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/SAFE/Postmoney Safe - Discount Only v1.1.docx,COMPANIES/Cambium/02_Financing_and_Legal/Postmoney Safe - Discount Only v1.1__F01093.docx,PLACED,02 Financing & Legal,False,moved,True
F01094,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/SAFE/Postmoney Safe - Valuation Cap Only v1.1.docx,COMPANIES/Cambium/02_Financing_and_Legal/Postmoney Safe - Valuation Cap Only v1.1__F01094.docx,PLACED,02 Financing & Legal,False,moved,True
F01095,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/SEC/SEC filing 11.28.23.pdf,COMPANIES/Cambium/02_Financing_and_Legal/SEC filing 11.28.23__F01095.pdf,PLACED,02 Financing & Legal,False,moved,True
F01096,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/81C- MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL.pdf,COMPANIES/Cambium/02_Financing_and_Legal/81C- MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL__F01096.pdf,PLACED,02 Financing & Legal,False,moved,True
F01097,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL certificate.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL certificate__F01097.pdf,PLACED,02 Financing & Legal,False,moved,True
F01098,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BluePool - MRL Side Letter Cambium Carbon Seed SAFE Financing_FINAL signed__F01098.pdf,PLACED,02 Financing & Legal,False,moved,True
F01099,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/MaC VC - MRL Side Letter Cambium Carbon Seed SAFE Financing certificate.pdf,COMPANIES/Cambium/02_Financing_and_Legal/MaC VC - MRL Side Letter Cambium Carbon Seed SAFE Financing certificate__F01099.pdf,PLACED,02 Financing & Legal,False,moved,True
F01100,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/MaC VC Cambium_SeedRound_SAFE_Final signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/MaC VC Cambium_SeedRound_SAFE_Final signed__F01100.pdf,PLACED,02 Financing & Legal,False,moved,True
F01101,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_81Collective signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Postmoney Safe - Valuation Cap Only_81Collective signed__F01101.pdf,PLACED,02 Financing & Legal,False,moved,True
F01102,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_BluePool_Final certificate.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Postmoney Safe - Valuation Cap Only_BluePool_Final certificate__F01102.pdf,PLACED,02 Financing & Legal,False,moved,True
F01103,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_BluePool_Final signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Postmoney Safe - Valuation Cap Only_BluePool_Final signed__F01103.pdf,PLACED,02 Financing & Legal,False,moved,True
F01104,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_Soma certificate.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Postmoney Safe - Valuation Cap Only_Soma certificate__F01104.pdf,PLACED,02 Financing & Legal,False,moved,True
F01105,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Postmoney Safe - Valuation Cap Only_Soma signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Postmoney Safe - Valuation Cap Only_Soma signed__F01105.pdf,PLACED,02 Financing & Legal,False,moved,True
F01106,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Seed Round SAFE_AlumniVentures signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Seed Round SAFE_AlumniVentures signed__F01106.pdf,PLACED,02 Financing & Legal,False,moved,True
F01107,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Seed Round SAFE_AlumniVentures.pdf,COMPANIES/Cambium/14_Historical_Superseded/Seed Round SAFE_AlumniVentures__F01107.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01108,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Revolution-Rise of the Rest/Executed - Cambium Carbon_ROTR II_Investment Letter Agreement_SAFE.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Executed - Cambium Carbon_ROTR II_Investment Letter Agreement_SAFE__F01108.pdf,PLACED,02 Financing & Legal,False,moved,True
F01109,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2022 SAFEs/Revolution-Rise of the Rest/Executed - SAFE - Cambium Carbon PBC - Revolution.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Executed - SAFE - Cambium Carbon PBC - Revolution__F01109.pdf,PLACED,02 Financing & Legal,False,moved,True
F01110,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/  Blue Pool Capital - Pre-Money SAFE Financing Form (Cap and Discount)signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Blue Pool Capital - Pre-Money SAFE Financing Form (Cap and Discount)signed__F01110.pdf,PLACED,02 Financing & Legal,True,moved,True
F01111,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/Alumni Ventures - Pre-Money SAFE Financing Form (Cap and Discount) _ signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Alumni Ventures - Pre-Money SAFE Financing Form (Cap and Discount) _ signed__F01111.pdf,PLACED,02 Financing & Legal,False,moved,True
F01112,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/BOARD CONSENT – SEED +.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BOARD CONSENT – SEED +__F01112.pdf,PLACED,02 Financing & Legal,False,moved,True
F01113,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) - Avesta Fund I signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) - Avesta Fund I signed__F01113.pdf,PLACED,02 Financing & Legal,False,moved,True
F01114,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/Connecticut Innovations- Pre-Money SAFE Financing Form (Cap and Discount) signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Connecticut Innovations- Pre-Money SAFE Financing Form (Cap and Discount) signed__F01114.pdf,PLACED,02 Financing & Legal,False,moved,True
F01115,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/MAC signature page.pdf,COMPANIES/Cambium/02_Financing_and_Legal/MAC signature page__F01115.pdf,PLACED,02 Financing & Legal,False,moved,True
F01116,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/MaC Venture Capital – Pre-Money SAFE Financing $750,000.pdf","COMPANIES/Cambium/02_Financing_and_Legal/MaC Venture Capital – Pre-Money SAFE Financing $750,000__F01116.pdf",PLACED,02 Financing & Legal,False,moved,True
F01117,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/Rise of the Rest - Pre-Money SAFE Financing $500,000.pdf","COMPANIES/Cambium/02_Financing_and_Legal/Rise of the Rest - Pre-Money SAFE Financing $500,000__F01117.pdf",PLACED,02 Financing & Legal,False,moved,True
F01118,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/Mana Ventures (w- side letter)/Mana - Side Letter with Cambium Carbon signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Mana - Side Letter with Cambium Carbon signed__F01118.pdf,PLACED,02 Financing & Legal,False,moved,True
F01119,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2023 Seed +/Mana Ventures (w- side letter)/UPDATED Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) _ Mana signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/UPDATED Cambium Carbon PBC - Pre-Money SAFE Financing Form (Cap and Discount) _ Mana signed__F01119.pdf,PLACED,02 Financing & Legal,False,moved,True
F01120,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2024 Bridge Round/Blue Ivy Promissory Note Executed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Blue Ivy Promissory Note Executed__F01120.pdf,PLACED,02 Financing & Legal,False,moved,True
F01121,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2024 Bridge Round/David Sobotka_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A.docx (1) (1).pdf,COMPANIES/Cambium/02_Financing_and_Legal/David Sobotka_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A.docx (1) (1)__F01121.pdf,PLACED,02 Financing & Legal,False,moved,True
F01122,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2024 Bridge Round/MaC x Cambium Carbon - Amendment No. 2 to 2022 SAFEs_EXECUTED.pdf,COMPANIES/Cambium/02_Financing_and_Legal/MaC x Cambium Carbon - Amendment No. 2 to 2022 SAFEs_EXECUTED__F01122.pdf,PLACED,02 Financing & Legal,False,moved,True
F01123,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Seed Round Investment Documents/Signed Documents/2024 Bridge Round/White Bait_Cambium Carbon PBC - Convertible Promissory Note - Signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/White Bait_Cambium Carbon PBC - Convertible Promissory Note - Signed__F01123.pdf,PLACED,02 Financing & Legal,False,moved,True
F01124,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/2024 Fall Bridge Notes.xlsx,COMPANIES/Cambium/02_Financing_and_Legal/2024 Fall Bridge Notes__F01124.xlsx,PLACED,02 Financing & Legal,False,moved,True
F01125,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Cambium Carbon PBC - Note Financing - Board Consent (July 2024).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Cambium Carbon PBC - Note Financing - Board Consent (July 2024)__F01125.pdf,PLACED,02 Financing & Legal,False,moved,True
F01126,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/VoLo- Cambium Series A Term Sheet (Executed).pdf,COMPANIES/Cambium/02_Financing_and_Legal/VoLo- Cambium Series A Term Sheet (Executed)__F01126.pdf,PLACED,02 Financing & Legal,False,moved,True
F01127,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Cambium Carbon PBC Wiring Instructions (2025) (1).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Cambium Carbon PBC Wiring Instructions (2025) (1)__F01127.pdf,PLACED,02 Financing & Legal,False,moved,True
F01128,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Crosscut_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A (3).docx,COMPANIES/Cambium/02_Financing_and_Legal/Crosscut_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A (3)__F01128.docx,PLACED,02 Financing & Legal,False,moved,True
F01129,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Crosscut_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A (3).docx.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Crosscut_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A (3).docx__F01129.pdf,PLACED,02 Financing & Legal,False,moved,True
F01130,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Abelow Family Foundation/The Abelow Family Foundation_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A -1 copy.pdf,COMPANIES/Cambium/02_Financing_and_Legal/The Abelow Family Foundation_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A -1 copy__F01130.pdf,PLACED,02 Financing & Legal,False,moved,True
F01131,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Blue Ivy/Blue Ivy Promissory Note Executed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Blue Ivy Promissory Note Executed__F01131.pdf,PLACED,02 Financing & Legal,False,moved,True
F01132,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Blue Ivy/Complete_with_Docusign_Blue_Ivy_Copy_of_Camb.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Complete_with_Docusign_Blue_Ivy_Copy_of_Camb__F01132.pdf,PLACED,02 Financing & Legal,False,moved,True
F01133,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Brad and Carolyn Abelow/Brad and Carolyn Abelow_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A  copy.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Brad and Carolyn Abelow_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A copy__F01133.pdf,PLACED,02 Financing & Legal,True,moved,True
F01134,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Crosscut Ventures/Complete_with_Docusign_Crosscut_Cambium_Carb.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Complete_with_Docusign_Crosscut_Cambium_Carb__F01134.pdf,PLACED,02 Financing & Legal,False,moved,True
F01135,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Dangerous Ventures/Cambium Carbon_Side Letter_D.textClipping,COMPANIES/Cambium/02_Financing_and_Legal/Cambium Carbon_Side Letter_D__F01135.textClipping,PLACED,02 Financing & Legal,False,moved,True
F01136,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Dangerous Ventures/Cambium Carbon_Side Letter_Dangerous Ventures_EXECUTED 08302024.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Cambium Carbon_Side Letter_Dangerous Ventures_EXECUTED 08302024__F01136.pdf,PLACED,02 Financing & Legal,False,moved,True
F01137,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Dangerous Ventures/Promissory Note EXECUTED_Dangerous_Cambium_September 2024.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Promissory Note EXECUTED_Dangerous_Cambium_September 2024__F01137.pdf,PLACED,02 Financing & Legal,False,moved,True
F01138,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /David Sobotka/David Sobotka_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A.docx (1) (1) (1).pdf,COMPANIES/Cambium/02_Financing_and_Legal/David Sobotka_Cambium Carbon PBC - Convertible Promissory Note - Series 2024A.docx (1) (1) (1)__F01138.pdf,PLACED,02 Financing & Legal,False,moved,True
F01139,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Erik Ryan/Complete_with_Docusign_Erik_Ryan_Cambium_Car.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Complete_with_Docusign_Erik_Ryan_Cambium_Car__F01139.pdf,PLACED,02 Financing & Legal,False,moved,True
F01140,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Mary Miller/Mary Miller _Cambium Carbon PBC - Convertible Promissory Note - Series 2024A (3).docx-combined (1).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Mary Miller _Cambium Carbon PBC - Convertible Promissory Note - Series 2024A (3).docx-combined (1)__F01140.pdf,PLACED,02 Financing & Legal,False,moved,True
F01141,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Morrison Foundation/Complete_with_Docusign_Morrison_Family_Found.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Complete_with_Docusign_Morrison_Family_Found__F01141.pdf,PLACED,02 Financing & Legal,False,moved,True
F01142,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /Ted Wiese/Ted Wiese_Copy of Cambium Carbon PBC - Convertible Promissory Note - Series 2024A.docx (1).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Ted Wiese_Copy of Cambium Carbon PBC - Convertible Promissory Note - Series 2024A.docx (1)__F01142.pdf,PLACED,02 Financing & Legal,False,moved,True
F01143,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Series A Documents/Convertible Notes /White Bait/White Bait_Cambium Carbon PBC - Convertible Promissory Note - Signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/White Bait_Cambium Carbon PBC - Convertible Promissory Note - Signed__F01143.pdf,PLACED,02 Financing & Legal,False,moved,True
F01144,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Term Sheet - Purchase of Lumber Tracker - Cambium Carbon.docx,COMPANIES/Cambium/02_Financing_and_Legal/Term Sheet - Purchase of Lumber Tracker - Cambium Carbon__F01144.docx,PLACED,02 Financing & Legal,False,moved,True
F01145,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Consent of the Board - re. Lumber Tracker Acquisition (Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Consent of the Board - re. Lumber Tracker Acquisition (Cambium Carbon PBC) - signed__F01145.pdf,PLACED,02 Financing & Legal,False,moved,True
F01146,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Consent of the Board - re. Lumber Tracker Acquisition (Cambium Carbon PBC).docx,COMPANIES/Cambium/14_Historical_Superseded/Consent of the Board - re. Lumber Tracker Acquisition (Cambium Carbon PBC)__F01146.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01147,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Consent of the Board - re. Lumber Tracker Acquisition (Cambium Carbon PBC).pdf,COMPANIES/Cambium/14_Historical_Superseded/Consent of the Board - re. Lumber Tracker Acquisition (Cambium Carbon PBC)__F01147.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01148,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/FINAL (Compiled) -  Asset Purchase Agreement - Cambium Carbon PBC - Lumber Tracker - Taddiken - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL (Compiled) - Asset Purchase Agreement - Cambium Carbon PBC - Lumber Tracker - Taddiken - signed__F01148.pdf,PLACED,02 Financing & Legal,True,moved,True
F01149,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/FINAL -  Asset Purchase Agreement - Cambium Carbon PBC.doc,COMPANIES/Cambium/02_Financing_and_Legal/FINAL - Asset Purchase Agreement - Cambium Carbon PBC__F01149.doc,PLACED,02 Financing & Legal,True,moved,True
F01150,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Final v. v3  Redline .docx,COMPANIES/Cambium/02_Financing_and_Legal/Final v. v3 Redline__F01150.docx,PLACED,02 Financing & Legal,True,moved,True
F01151,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/REDLINE v2-3 - Asset Purchase Agreement (Cambium, Lumber Tracker, Taddiken).docx","COMPANIES/Cambium/02_Financing_and_Legal/REDLINE v2-3 - Asset Purchase Agreement (Cambium, Lumber Tracker, Taddiken)__F01151.docx",PLACED,02 Financing & Legal,False,moved,True
F01152,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/v1 Asset Purchase Agreement - Cambium Carbon PBC.doc,COMPANIES/Cambium/14_Historical_Superseded/v1 Asset Purchase Agreement - Cambium Carbon PBC__F01152.doc,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01153,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/v2 (LT CLEAN) Asset Purchase Agreement - Cambium Carbon PBC[70] (1).doc,COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT CLEAN) Asset Purchase Agreement - Cambium Carbon PBC[70] (1)__F01153.doc,PLACED,02 Financing & Legal,False,moved,True
F01154,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/v2 (LT Edits) Asset Purchase Agreement - Cambium Carbon PBC[70] (1).doc,COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT Edits) Asset Purchase Agreement - Cambium Carbon PBC[70] (1)__F01154.doc,PLACED,02 Financing & Legal,False,moved,True
F01155,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/v3 (CLEAN) Asset Purchase Agreement - Cambium Carbon PBC.doc,COMPANIES/Cambium/14_Historical_Superseded/v3 (CLEAN) Asset Purchase Agreement - Cambium Carbon PBC__F01155.doc,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01156,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/v3 (RVL edits_comments) Asset Purchase Agreement - Cambium Carbon PBC.doc,COMPANIES/Cambium/02_Financing_and_Legal/v3 (RVL edits_comments) Asset Purchase Agreement - Cambium Carbon PBC__F01156.doc,PLACED,02 Financing & Legal,False,moved,True
F01157,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/v4 (CLEAN) Asset Purchase Agreement - Cambium Carbon PBC.doc,COMPANIES/Cambium/14_Historical_Superseded/v4 (CLEAN) Asset Purchase Agreement - Cambium Carbon PBC__F01157.doc,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01158,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Stock Plan - Cambium Carbon PBC.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Stock Plan - Cambium Carbon PBC__F01158.pdf,PLACED,02 Financing & Legal,False,moved,True
F01159,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit A - Assignment and Assumption/v1 Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken).doc","COMPANIES/Cambium/14_Historical_Superseded/v1 Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)__F01159.doc",SUPERSEDED,14 Historical / Superseded,False,moved,True
F01160,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit A - Assignment and Assumption/v2 (LT CLEAN) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)[41].doc","COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT CLEAN) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)[41]__F01160.doc",PLACED,02 Financing & Legal,False,moved,True
